               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  84,             0.02215,           0.0056535,                   0,             0.89472,             0.92505,             0.91646,             0.50082,            0.033273,           0.0049511,                   0,           0.0016267,           0.0016267,           0.0016267
                  85,            0.022068,           0.0051713,                   0,             0.92466,             0.91834,             0.92321,             0.50739,            0.032703,           0.0049996,                   0,           0.0015566,           0.0015566,           0.0015566
                  86,            0.021993,           0.0051539,                   0,             0.93151,             0.92517,             0.92906,             0.51586,             0.03201,           0.0048986,                   0,           0.0014905,           0.0014905,           0.0014905
                  87,            0.021937,           0.0053894,                   0,             0.93916,             0.94558,             0.94675,             0.52918,            0.032187,           0.0048382,                   0,           0.0014283,           0.0014283,           0.0014283
                  88,            0.022478,           0.0055749,                   0,             0.91999,             0.93871,             0.93642,             0.51726,            0.032581,           0.0048092,                   0,           0.0013701,           0.0013701,           0.0013701
                  89,            0.021574,           0.0053952,                   0,              0.9391,             0.94558,             0.95446,             0.52156,            0.032193,           0.0047081,                   0,            0.001316,            0.001316,            0.001316
                  90,            0.021911,           0.0053567,                   0,             0.93784,             0.92517,             0.93628,             0.52514,              0.0321,           0.0047868,                   0,            0.001266,            0.001266,            0.001266
                  91,            0.020499,            0.005004,                   0,             0.94558,             0.94555,             0.94372,             0.51684,            0.032022,           0.0048939,                   0,           0.0012202,           0.0012202,           0.0012202
                  92,            0.021325,           0.0050575,                   0,             0.95708,             0.91837,             0.94545,             0.52688,            0.031413,           0.0048304,                   0,           0.0011787,           0.0011787,           0.0011787
                  93,            0.022287,           0.0050468,                   0,             0.93792,             0.92504,             0.93245,             0.51117,            0.032311,           0.0048589,                   0,           0.0011414,           0.0011414,           0.0011414
                  94,            0.020954,           0.0052646,                   0,             0.93732,             0.91837,             0.93096,             0.51749,            0.032039,           0.0049773,                   0,           0.0011084,           0.0011084,           0.0011084
                  95,            0.021552,           0.0050852,                   0,             0.91946,             0.93197,             0.93433,             0.51507,            0.032095,           0.0049321,                   0,           0.0010797,           0.0010797,           0.0010797
                  96,            0.020878,           0.0053116,                   0,             0.94631,             0.95915,             0.94846,             0.51812,            0.031957,           0.0049029,                   0,           0.0010554,           0.0010554,           0.0010554
                  97,            0.021124,           0.0049171,                   0,             0.93915,             0.94558,             0.93251,             0.50659,            0.032296,            0.004945,                   0,           0.0010355,           0.0010355,           0.0010355
                  98,            0.020698,           0.0050726,                   0,             0.93914,             0.94558,             0.93266,             0.53251,            0.031524,           0.0048209,                   0,             0.00102,             0.00102,             0.00102
                  99,            0.020054,           0.0052377,                   0,             0.95236,             0.95238,               0.939,             0.52443,            0.031872,           0.0048062,                   0,           0.0010089,           0.0010089,           0.0010089
